id,customer_id,last_name,credit_score,country,gender,age,tenure,acc_balance,prod_count,has_card,is_active,estimated_salary,exit_status
14141,15592461,Niu,565.0,France,Male,41.0,3,87967.42,,0.0,0.0,131301.74,0
14142,15642636,Chibuzo,603.0,Spain,Male,46.0,0,0.0,1.0,0.0,1.0,36692.17,1
14143,15779247,P'eng,751.0,Spain,Male,31.0,5,0.0,2.0,1.0,1.0,121408.06,0
14144,15581280,Maclean,646.0,France,Male,23.0,4,138825.19,1.0,0.0,0.0,176903.38,0
14145,15704769,Martin,667.0,Germany,Male,44.0,8,108862.28,2.0,1.0,1.0,181205.85,0
14146,15603914,Hsieh,,Spain,Female,32.0,6,105525.07,1.0,1.0,1.0,136869.06,0
14147,15651352,T'ao,628.0,France,Female,42.0,2,0.0,1.0,1.0,0.0,187905.12,0
14148,15772423,Corser,625.0,France,Male,50.0,6,155413.06,1.0,1.0,0.0,184936.77,1
14149,15672354,Chiang,837.0,Germany,Female,32.0,5,122312.65,2.0,0.0,1.0,182822.52,0
14150,15783029,Nwachukwu,637.0,France,Male,38.0,7,0.0,2.0,1.0,0.0,158344.63,0
14151,15796343,Bazhenov,676.0,France,Female,52.0,4,0.0,1.0,0.0,0.0,91423.69,1
14152,15583724,Chiedozie,616.0,Spain,Male,47.0,2,0.0,2.0,0.0,1.0,157862.82,0
14153,15671351,Ts'ui,526.0,France,Male,62.0,1,0.0,1.0,1.0,0.0,176750.81,1
14154,15673570,Zetticci,,Germany,Female,45.0,4,104449.8,1.0,0.0,0.0,5791.85,1
14155,15791925,Pirozzi,691.0,France,Male,34.0,10,0.0,1.0,1.0,1.0,135919.17,0
14156,15595588,Milani,699.0,France,Female,43.0,7,0.0,2.0,1.0,1.0,57531.71,0
14157,15718773,O'Meara,583.0,France,Male,34.0,4,0.0,2.0,0.0,1.0,24991.92,0
14158,15807595,Onyemauchechukwu,624.0,France,Male,35.0,5,0.0,2.0,1.0,0.0,147510.49,0
14159,15726289,Beatham,637.0,Spain,Male,32.0,6,0.0,2.0,1.0,1.0,147720.27,0
14160,15709780,Folliero,749.0,France,Female,36.0,9,0.0,2.0,1.0,0.0,111448.92,0
14161,15773576,Tsai,632.0,Spain,Male,59.0,2,0.0,1.0,1.0,0.0,173612.05,1
14162,15726354,Fanucci,689.0,,Female,43.0,9,0.0,2.0,1.0,0.0,151316.37,0
14163,15775293,Stephenson,680.0,France,Male,34.0,6,143292.95,1.0,1.0,0.0,66526.01,0
14164,15776939,Ugorji,634.0,France,Male,43.0,8,0.0,2.0,1.0,0.0,12156.93,0
14165,15772761,T'ien,817.0,France,Male,34.0,5,,1.0,0.0,0.0,120880.53,0
14166,15653780,Kambinachi,621.0,France,Female,43.0,0,0.0,2.0,1.0,1.0,47578.45,0
14167,15663921,H?,,France,Male,36.0,5,0.0,2.0,1.0,0.0,182076.97,0
14168,15701333,Ch'iu,743.0,Germany,Male,37.0,8,121898.58,2.0,1.0,0.0,130189.53,0
14169,15802351,Hayes-Williams,595.0,France,Female,32.0,6,0.0,2.0,1.0,1.0,77519.62,0
14170,15573365,Genovesi,678.0,Germany,Male,50.0,8,101802.77,1.0,1.0,0.0,52628.22,0
14171,15777904,Aksenov,678.0,France,Male,35.0,3,144882.18,1.0,0.0,1.0,163365.57,0
14172,15790763,Chukwumaobim,652.0,Spain,Male,38.0,2,,1.0,0.0,1.0,111981.19,0
14173,15790599,Nnachetam,577.0,France,Male,47.0,5,0.0,,0.0,0.0,40333.03,0
14174,15709412,H?,776.0,Spain,Male,30.0,6,0.0,2.0,1.0,1.0,63908.86,0
14175,15743714,Genovesi,682.0,,Female,36.0,2,0.0,2.0,1.0,1.0,26920.43,0
14176,15617401,Tsao,549.0,Germany,Female,25.0,2,141541.25,1.0,1.0,1.0,131919.48,0
14177,15788151,Wright,687.0,,Female,46.0,10,0.0,1.0,1.0,1.0,176903.35,1
14178,15645778,Ch'en,687.0,,Female,34.0,3,79871.07,1.0,1.0,0.0,131778.58,0
14179,15667321,Cocci,644.0,Spain,Male,49.0,10,0.0,2.0,0.0,1.0,145089.64,0
14180,15697574,Maclean,634.0,France,Male,26.0,2,0.0,1.0,1.0,1.0,115779.48,0
14181,15767793,Hs?,,France,Male,37.0,2,0.0,1.0,1.0,0.0,30498.7,0
14182,15786789,K'ung,587.0,France,Male,40.0,10,102800.72,1.0,0.0,0.0,126477.41,0
14183,15657779,Nkemakolam,696.0,Germany,Male,29.0,8,153656.54,1.0,1.0,0.0,169183.54,0
14184,15711446,Calabresi,530.0,France,Female,28.0,5,129401.87,2.0,1.0,1.0,147794.63,0
14185,15778287,Ugoji,628.0,France,Male,35.0,8,0.0,2.0,1.0,1.0,131772.51,0
14186,15587421,Tsai,687.0,,Male,34.0,7,111388.18,2.0,1.0,0.0,148564.76,0
14187,15651958,Aksyonova,633.0,France,Male,32.0,3,0.0,2.0,1.0,1.0,99792.64,0
14188,15591626,Yobachi,696.0,France,Male,38.0,5,0.0,2.0,1.0,0.0,142949.47,0
14189,15653596,Tuan,675.0,France,Male,37.0,8,0.0,2.0,1.0,0.0,156910.46,0
14190,15583552,Donaldson,674.0,Germany,Male,44.0,3,88902.21,1.0,1.0,1.0,73731.32,0
14191,15628893,Hsueh,622.0,France,Male,33.0,0,0.0,2.0,0.0,0.0,107974.79,0
14192,15620676,Okwuadigbo,682.0,,Male,56.0,6,154872.09,1.0,1.0,1.0,184524.74,1
14193,15767793,Hsu,819.0,France,Female,38.0,5,0.0,2.0,0.0,1.0,30498.7,0
14194,15573926,Chukwuemeka,589.0,Germany,Female,34.0,3,90413.12,2.0,1.0,1.0,86460.28,0
14195,15581840,Chiang,,Germany,Male,33.0,8,136674.51,1.0,0.0,0.0,162515.17,0
14196,15691170,Hooper,740.0,France,Male,47.0,4,65733.41,1.0,1.0,0.0,126381.6,0
14197,15571261,Onyekachukwu,743.0,France,Female,31.0,3,0.0,2.0,1.0,1.0,60552.44,0
14198,15649775,Kambinachi,589.0,France,Female,40.0,6,0.0,2.0,0.0,0.0,74822.66,0
14199,15580845,Chienezie,685.0,Germany,Male,57.0,8,101868.51,1.0,0.0,0.0,113483.96,1
14200,15652084,Boni,591.0,France,Male,42.0,5,0.0,2.0,1.0,1.0,166370.81,0
14201,15682757,O'Donnell,584.0,France,Male,43.0,4,0.0,1.0,1.0,0.0,158815.05,1
14202,15804075,Ma,660.0,France,Female,36.0,4,0.0,2.0,1.0,0.0,63085.94,0
14203,15677906,Davison,850.0,Germany,Female,44.0,2,128509.63,2.0,0.0,0.0,127944.16,1
14204,15694300,Davide,678.0,Germany,Male,44.0,8,77992.97,2.0,0.0,1.0,67944.09,0
14205,15607986,Shih,596.0,France,Male,52.0,1,0.0,1.0,1.0,0.0,174822.74,1
14206,15802823,Zetticci,567.0,France,Male,32.0,4,0.0,1.0,1.0,1.0,160941.78,0
14207,15642710,Uchechukwu,690.0,Germany,Female,33.0,8,161798.53,1.0,1.0,0.0,87400.16,0
14208,15572021,Mazzanti,704.0,France,Male,34.0,5,0.0,1.0,1.0,1.0,56585.2,0
14209,15585067,T'ang,721.0,France,Male,34.0,1,0.0,1.0,1.0,1.0,73833.34,0
14210,15691792,Hsing,653.0,,Female,38.0,10,0.0,3.0,1.0,0.0,181224.56,1
14211,15677522,Shih,746.0,Spain,Male,41.0,9,0.0,2.0,1.0,1.0,106970.58,0
14212,15643826,McKay,503.0,Spain,Male,43.0,4,0.0,1.0,1.0,1.0,153036.97,1
14213,15800268,Palerma,744.0,France,Male,30.0,6,105722.0,2.0,1.0,1.0,107895.85,0
14214,15583850,Biryukov,743.0,Spain,Male,43.0,3,126663.63,1.0,0.0,1.0,153383.62,0
14215,15751026,Maclean,,France,Male,46.0,2,0.0,1.0,1.0,0.0,103908.85,1
14216,15595592,Lai,708.0,France,Female,38.0,2,0.0,2.0,1.0,1.0,179673.11,0
14217,15775295,Sun,547.0,France,Female,24.0,4,0.0,2.0,0.0,1.0,121409.06,0
14218,15583692,Lo Duca,704.0,Germany,Female,56.0,3,,1.0,1.0,0.0,51454.06,1
14219,15795690,Martin,704.0,Germany,Male,45.0,1,162691.46,1.0,0.0,1.0,167984.61,1
14220,15651955,Chiazagomekpere,678.0,France,Female,37.0,9,127864.26,1.0,1.0,0.0,97640.2,0
14221,15791877,Ch'ien,705.0,France,Female,29.0,8,122311.51,1.0,1.0,0.0,147822.14,0
14222,15577598,Uwaezuoke,641.0,Spain,Male,35.0,8,126495.57,2.0,1.0,0.0,26019.59,1
14223,15785024,Warner,629.0,France,Female,40.0,9,,1.0,1.0,1.0,175877.7,0
14224,15629273,Chukwuraenye,706.0,Spain,Female,58.0,8,0.0,,0.0,1.0,171099.27,0
14225,15757559,Mazzanti,682.0,Germany,Male,30.0,8,116939.05,1.0,1.0,0.0,110899.3,1
14226,15624850,Grant,850.0,France,Male,34.0,1,,2.0,1.0,0.0,62811.03,1
14227,15581736,Smith,775.0,France,Male,37.0,8,0.0,2.0,1.0,0.0,158527.31,0
14228,15692132,Wilkinson,682.0,France,Female,22.0,6,0.0,1.0,0.0,1.0,84699.56,0
14229,15686870,K'ung,751.0,Spain,Male,39.0,7,105528.67,2.0,1.0,0.0,113913.24,0
14230,15772995,Fu,628.0,France,Male,30.0,2,0.0,2.0,1.0,0.0,171707.93,0
14231,15751534,Sagese,753.0,France,Female,53.0,5,0.0,1.0,0.0,0.0,142962.63,1
14232,15592386,H?,629.0,France,Male,36.0,6,0.0,2.0,0.0,1.0,119808.1,0
14233,15754578,Ko,748.0,France,Female,36.0,0,0.0,1.0,0.0,0.0,60416.76,0
14234,15793878,Chiazagomekpele,743.0,Germany,Male,59.0,6,112499.67,1.0,0.0,1.0,27450.52,1
14235,15605113,Eluemuno,529.0,France,Male,31.0,1,104783.82,1.0,1.0,1.0,131093.99,0
14236,15782530,Ts'ao,550.0,France,Female,30.0,4,0.0,1.0,1.0,0.0,108528.22,0
14237,15756301,Daniels,646.0,,Male,29.0,3,,1.0,1.0,1.0,131924.38,0
14238,15684419,Jamieson,775.0,,Male,37.0,8,,2.0,0.0,0.0,83499.89,0
14239,15657535,P'eng,678.0,France,Male,36.0,3,132436.01,1.0,1.0,1.0,172576.89,0
14240,15750874,Lo,535.0,Germany,Female,31.0,1,140510.45,,1.0,0.0,85411.01,0
14241,15764351,Maclean,587.0,France,Male,61.0,2,152291.22,1.0,1.0,1.0,115227.38,1
14242,15631189,Lai,609.0,France,Female,37.0,8,0.0,2.0,1.0,0.0,187800.63,1
14243,15762218,Simpson,654.0,France,Female,51.0,8,139290.41,2.0,0.0,0.0,93747.91,1
14244,15632446,Mazzi,697.0,Germany,Female,50.0,8,90971.85,1.0,1.0,0.0,166370.81,1
14245,15573319,Gilleland,812.0,France,Male,32.0,6,0.0,2.0,1.0,0.0,57583.01,0
14246,15611365,Tien,578.0,France,Female,33.0,7,0.0,2.0,0.0,0.0,159862.19,0
14247,15703682,Kalinina,,Spain,Male,33.0,10,0.0,2.0,0.0,0.0,158336.36,0
14248,15749583,Bellucci,699.0,France,Female,35.0,6,0.0,1.0,0.0,1.0,47764.99,1
14249,15754926,Lucchesi,512.0,France,Female,30.0,2,0.0,2.0,1.0,0.0,88827.31,0
14250,15611759,Smith,707.0,France,Female,32.0,8,0.0,2.0,1.0,0.0,168460.12,0
14251,15651352,Chin,731.0,France,Female,42.0,0,106723.28,1.0,0.0,0.0,70810.6,0
14252,15707025,Tsao,751.0,France,Male,45.0,8,0.0,2.0,1.0,1.0,77858.95,0
14253,15607485,Ch'iu,639.0,Germany,Male,28.0,7,121365.39,1.0,1.0,0.0,74846.67,0
14254,15697441,Hsueh,,France,Male,29.0,7,182123.79,1.0,1.0,1.0,116828.51,1
14255,15590097,Ford,629.0,Germany,Male,33.0,1,141816.25,2.0,1.0,0.0,64815.05,0
14256,15610653,Ch'ang,683.0,Germany,Female,48.0,7,121161.57,,1.0,0.0,58907.06,1
14257,15804072,K'ung,581.0,Spain,Female,34.0,6,0.0,2.0,0.0,1.0,163564.6,0
14258,15572390,Onwuamaeze,,,Female,31.0,5,0.0,2.0,1.0,0.0,96517.97,0
14259,15766289,Ejikemeifeuwa,510.0,France,Male,40.0,1,188285.68,1.0,0.0,0.0,42437.75,0
14260,15727353,Yermakova,707.0,Germany,Male,37.0,8,162657.75,,1.0,0.0,80552.24,0
14261,15672950,Hao,632.0,France,Female,58.0,2,0.0,1.0,1.0,1.0,184474.64,1
14262,15573792,Uspensky,713.0,France,Female,36.0,8,0.0,2.0,1.0,0.0,173318.34,0
14263,15568819,Ting,616.0,Spain,Female,32.0,9,122528.18,1.0,1.0,1.0,69263.07,0
14264,15598892,Bradshaw,828.0,France,Male,30.0,6,73070.18,2.0,0.0,0.0,161671.15,0
14265,15770225,Padovesi,493.0,France,Male,34.0,9,0.0,2.0,1.0,1.0,65816.53,0
14266,15627854,Tien,730.0,France,Female,39.0,7,0.0,2.0,1.0,1.0,56767.67,0
14267,15656319,Genovese,614.0,France,Male,35.0,7,0.0,2.0,0.0,1.0,179634.63,0
14268,15595727,Pirozzi,596.0,France,Male,32.0,2,0.0,2.0,1.0,0.0,82969.83,0
14269,15665283,Fisk,753.0,Germany,Female,34.0,4,115796.24,1.0,1.0,0.0,171345.88,1
14270,15671766,Woods,557.0,France,Male,31.0,3,94263.91,,0.0,1.0,168895.06,0
14271,15606877,Trevisani,700.0,France,Female,36.0,7,96941.0,1.0,1.0,0.0,90957.63,0
14272,15732644,Evans,547.0,Spain,Female,54.0,5,,2.0,1.0,1.0,158590.66,0
14273,15704586,Grieve,719.0,France,Male,36.0,9,0.0,2.0,1.0,1.0,54947.51,0
14274,15726087,Vinogradova,773.0,France,Male,57.0,5,0.0,2.0,1.0,1.0,22735.45,0
14275,15783063,Hsueh,705.0,Germany,Male,40.0,1,123873.17,1.0,0.0,0.0,153331.57,0
14276,15593971,P'eng,717.0,Spain,Male,41.0,6,0.0,1.0,1.0,1.0,199378.67,0
14277,15809847,Tan,728.0,France,Female,32.0,2,0.0,2.0,1.0,1.0,29179.52,0
14278,15694510,Pai,,Germany,Male,45.0,1,129855.32,1.0,0.0,0.0,24218.65,0
14279,15675585,Burns,695.0,France,Female,35.0,9,0.0,1.0,1.0,0.0,170893.85,1
14280,15629010,Houghton,644.0,,Female,30.0,8,122917.71,1.0,1.0,0.0,58876.84,0
14281,15584897,Calabresi,745.0,France,Male,31.0,6,0.0,2.0,1.0,0.0,176680.24,0
14282,15803654,Wheeler,594.0,France,Male,38.0,1,0.0,2.0,1.0,0.0,90860.97,0
14283,15583764,MacPherson,,Spain,Male,47.0,1,104936.99,1.0,1.0,1.0,162527.02,0
14284,15784530,Smith,714.0,Germany,Female,29.0,4,93568.17,1.0,0.0,1.0,164586.99,0
14285,15682528,Lucchese,645.0,Spain,Female,58.0,0,82373.94,2.0,1.0,1.0,45959.86,0
14286,15660833,Nwachukwu,651.0,Spain,Male,37.0,7,126683.8,,1.0,0.0,114775.53,0
14287,15789095,Hsiung,549.0,France,Female,48.0,4,0.0,1.0,1.0,0.0,107712.42,1
14288,15728480,Iloerika,591.0,France,Female,56.0,1,139810.34,1.0,1.0,1.0,146715.07,1
14289,15666548,De Luca,498.0,Germany,Female,36.0,2,152039.7,1.0,1.0,1.0,90212.38,0
14290,15682618,Chukwuemeka,655.0,France,Male,51.0,3,0.0,2.0,1.0,1.0,41967.09,0
14291,15785183,Mamelu,738.0,France,Male,42.0,2,0.0,2.0,1.0,1.0,56185.05,0
14292,15734085,P'an,614.0,France,Female,36.0,6,0.0,2.0,1.0,0.0,91406.62,0
14293,15575247,Cartwright,,France,Male,30.0,10,0.0,1.0,1.0,0.0,126812.85,0
14294,15615931,Dickson,652.0,Spain,Female,55.0,4,0.0,3.0,0.0,1.0,171039.56,0
14295,15624775,Onyeoruru,729.0,France,Male,46.0,5,92760.55,2.0,1.0,1.0,104889.2,0
14296,15742218,Nwokeocha,615.0,Germany,Male,27.0,3,98640.04,2.0,1.0,0.0,162759.05,0
14297,15775307,Lu,569.0,France,Male,31.0,2,0.0,2.0,1.0,1.0,119708.1,0
14298,15694395,Shao,620.0,France,Male,27.0,6,0.0,2.0,1.0,0.0,155853.52,0
14299,15618245,Chidumaga,627.0,Germany,Female,31.0,7,132623.76,2.0,1.0,1.0,58844.84,0
14300,15570002,Burlingame,578.0,Germany,Male,40.0,2,118772.71,1.0,1.0,0.0,135853.62,0
14301,15762993,Hsing,706.0,France,Female,39.0,9,0.0,2.0,1.0,1.0,170934.08,0
14302,15782585,K?,596.0,Germany,Female,28.0,1,122028.67,1.0,0.0,1.0,179913.98,0
14303,15744368,Sun,633.0,Spain,Male,58.0,6,98308.51,2.0,1.0,1.0,132034.13,1
14304,15757912,K'ung,,France,Male,34.0,2,0.0,1.0,0.0,0.0,185543.24,0
14305,15776850,Rowntree,569.0,Spain,Male,22.0,2,123345.65,1.0,1.0,0.0,90928.48,0
14306,15605059,Mackie,567.0,Germany,Male,37.0,1,148843.56,1.0,1.0,0.0,69414.13,0
14307,15593943,Lucciano,691.0,Spain,Male,40.0,8,0.0,2.0,1.0,0.0,73963.65,0
14308,15751057,Ebelegbulam,746.0,Germany,Female,35.0,7,143903.11,1.0,1.0,1.0,75632.78,0
14309,15716357,Wheeler,825.0,Spain,Female,38.0,4,0.0,2.0,0.0,1.0,79927.99,0
14310,15602034,Manna,647.0,,Male,40.0,7,0.0,1.0,1.0,0.0,74850.94,1
14311,15804864,Shen,678.0,Germany,Female,31.0,4,105229.71,1.0,1.0,1.0,147040.25,0
14312,15664668,Mazzanti,836.0,Germany,Female,43.0,2,138525.55,2.0,1.0,0.0,93534.22,1
14313,15777906,Folliero,762.0,France,Male,34.0,8,0.0,2.0,1.0,1.0,90106.94,0
14314,15775124,Tien,589.0,Germany,Male,35.0,5,120711.76,2.0,1.0,1.0,62700.32,1
14315,15803526,McIntyre,669.0,France,Female,49.0,8,0.0,1.0,1.0,0.0,60590.72,1
14316,15622172,Ejimofor,676.0,France,Male,34.0,7,0.0,1.0,0.0,1.0,177878.87,0
14317,15600174,Walton,,Spain,Male,34.0,6,165272.13,1.0,0.0,0.0,94738.54,0
14318,15773972,Johnstone,653.0,France,Female,62.0,2,152039.6,1.0,1.0,0.0,137916.49,1
14319,15734999,Teng,597.0,France,Male,39.0,3,0.0,2.0,1.0,1.0,170481.98,0
14320,15796569,H?,744.0,France,Female,41.0,3,0.0,,1.0,1.0,169920.92,1
14321,15648766,Walker,609.0,France,Male,30.0,5,0.0,2.0,1.0,0.0,87816.86,0
14322,15672185,Liu,690.0,France,Male,47.0,2,0.0,2.0,1.0,0.0,171774.5,1
14323,15784700,Chikelu,811.0,Spain,Female,31.0,1,117799.28,1.0,1.0,1.0,182372.35,1
14324,15759021,Kay,596.0,Spain,Male,35.0,9,0.0,2.0,1.0,1.0,182787.17,0
14325,15602741,Chidumaga,530.0,Germany,Male,42.0,4,179860.55,1.0,0.0,0.0,121408.06,0
14326,15569682,Cumbrae-Stewart,714.0,Spain,Male,52.0,3,0.0,2.0,0.0,0.0,86956.29,1
14327,15633461,Lo Duca,741.0,Spain,Male,28.0,8,,1.0,1.0,0.0,66977.68,0
14328,15593782,Brookes,816.0,Germany,Female,38.0,5,130878.75,1.0,1.0,0.0,71905.77,0
14329,15614687,Tsao,749.0,France,Female,31.0,2,0.0,2.0,1.0,1.0,156917.19,0
14330,15622774,Chiemezie,641.0,France,Female,36.0,5,132612.54,1.0,1.0,1.0,172576.02,0
14331,15739248,Lin,758.0,France,Female,32.0,1,0.0,2.0,1.0,1.0,160979.66,0
14332,15777599,Pirozzi,694.0,Germany,Female,32.0,1,88980.32,,1.0,0.0,138531.01,0
14333,15807595,Ijendu,713.0,,Male,20.0,3,0.0,2.0,1.0,1.0,47911.03,0
14334,15691625,Ko,537.0,Spain,Female,41.0,7,0.0,2.0,1.0,0.0,106761.47,0
14335,15576676,T'an,743.0,Germany,Female,27.0,7,125785.23,2.0,1.0,1.0,163550.58,0
14336,15791373,Ogochukwu,705.0,France,Female,39.0,1,0.0,1.0,1.0,0.0,164741.5,1
14337,15787710,Tikhonov,527.0,Germany,Female,50.0,9,133295.98,1.0,0.0,0.0,97794.71,1
14338,15791174,Ritchie,644.0,France,Male,49.0,4,0.0,1.0,1.0,0.0,181224.56,1
14339,15749167,Onwuamaeze,516.0,Spain,Female,38.0,6,0.0,2.0,1.0,0.0,177655.68,0
14340,15803689,Begum,,Germany,Female,51.0,3,119741.77,1.0,1.0,0.0,54926.51,1
14341,15732943,Okwudiliolisa,574.0,Germany,Female,36.0,4,77967.5,1.0,1.0,1.0,167066.95,0
14342,15747808,Aksenov,617.0,France,Female,32.0,3,,1.0,1.0,1.0,71433.11,0
14343,15640789,Butler,850.0,France,Female,32.0,6,0.0,2.0,0.0,1.0,141872.52,0
14344,15790322,Piazza,581.0,Germany,Female,24.0,6,94661.53,2.0,1.0,0.0,121239.65,0
14345,15754053,Lai,850.0,Spain,Female,30.0,2,0.0,2.0,1.0,1.0,93781.02,0
14346,15731478,T'ang,,France,Male,46.0,3,0.0,1.0,1.0,0.0,71926.28,1
14347,15742632,Liao,748.0,,Female,40.0,1,99557.94,1.0,1.0,1.0,199255.32,0
14348,15586699,Thomson,825.0,France,Male,30.0,5,0.0,2.0,0.0,1.0,9751.03,0
14349,15645815,Ting,717.0,France,Male,25.0,8,109121.71,1.0,1.0,0.0,172029.95,0
14350,15673599,Pai,689.0,Spain,Female,38.0,8,0.0,1.0,1.0,0.0,119882.7,0
14351,15709511,Watt,633.0,Germany,Male,43.0,8,114091.38,1.0,1.0,0.0,100618.17,1
14352,15806064,Kaleski,592.0,Germany,Female,38.0,2,122393.88,2.0,1.0,1.0,68815.07,0
14353,15795932,K?,663.0,France,Male,47.0,2,,2.0,1.0,1.0,75959.65,0
14354,15663168,MacDonald,665.0,France,Male,35.0,7,110934.54,2.0,1.0,0.0,169287.99,0
14355,15702430,Ignatyeva,600.0,Spain,Male,32.0,10,0.0,2.0,1.0,1.0,31299.71,0
14356,15633574,Ts'ui,646.0,France,Male,43.0,5,,2.0,1.0,0.0,92916.49,0
14357,15809838,Moore,697.0,France,Male,33.0,6,0.0,1.0,0.0,1.0,735.79,0
14358,15607787,Yobanna,705.0,,Male,47.0,8,107587.9,1.0,1.0,0.0,96891.02,1
14359,15684908,Iadanza,,,Female,33.0,6,0.0,2.0,1.0,0.0,162858.29,0
14360,15685300,K'ung,751.0,France,Female,46.0,1,0.0,,1.0,1.0,150468.97,0
14361,15732265,Obialo,447.0,Germany,Female,55.0,9,119327.93,1.0,1.0,0.0,119439.66,0
14362,15796958,Yobachi,576.0,France,Male,41.0,6,0.0,,1.0,0.0,79927.64,0
14363,15635938,Genovese,604.0,France,Female,51.0,2,0.0,2.0,1.0,1.0,129895.85,0
14364,15658548,Fyodorov,674.0,France,Male,41.0,7,0.0,2.0,1.0,0.0,138051.19,0
14365,15796328,Fomin,,France,Female,46.0,7,0.0,1.0,1.0,1.0,184839.9,0
14366,15775203,Tang,846.0,Spain,Male,37.0,4,0.0,1.0,1.0,0.0,121239.65,0
14367,15584897,Yobachukwu,706.0,France,Female,54.0,7,141792.61,1.0,0.0,0.0,150159.95,1
14368,15625395,Chinomso,668.0,,Female,56.0,9,121286.27,1.0,1.0,0.0,64872.55,0
14369,15663478,Palermo,,Germany,Female,33.0,8,166914.6,1.0,0.0,1.0,143952.24,0
14370,15707425,Trevisano,588.0,Germany,Male,37.0,9,114543.27,1.0,1.0,1.0,155711.64,0
14371,15740160,Tuan,587.0,Germany,Female,57.0,5,111061.01,1.0,1.0,0.0,29861.13,1
14372,15690939,Macleod,712.0,France,Male,37.0,3,0.0,2.0,1.0,1.0,167023.95,0
14373,15754537,Pirozzi,773.0,Spain,Female,29.0,6,0.0,,1.0,0.0,129964.5,0
14374,15628007,T'ien,611.0,,Female,51.0,5,0.0,1.0,1.0,0.0,59961.79,1
14375,15731555,Hudson,752.0,Spain,Male,36.0,8,0.0,2.0,1.0,0.0,44857.4,0
14376,15791519,Yevseyev,594.0,Germany,Male,46.0,5,,2.0,1.0,1.0,91347.51,0
14377,15775888,McDonald,696.0,Germany,Female,25.0,8,129834.67,1.0,1.0,1.0,121904.14,0
14378,15702561,Dale,649.0,France,Female,32.0,8,0.0,1.0,1.0,1.0,87566.97,0
14379,15772363,O'Sullivan,728.0,France,Male,25.0,9,,2.0,1.0,1.0,66795.78,0
14380,15746708,Onyemauchechukwu,645.0,Germany,Female,43.0,2,108891.09,2.0,1.0,0.0,113973.53,0
14381,15696989,Ni,683.0,France,Male,27.0,4,193125.85,1.0,0.0,0.0,152698.24,0
14382,15750161,Nnonso,528.0,Spain,Male,40.0,7,0.0,2.0,1.0,1.0,62811.03,0
14383,15758531,Maclean,616.0,France,Female,48.0,7,0.0,1.0,1.0,1.0,88333.74,1
14384,15686539,Ndubuagha,747.0,France,Male,32.0,4,0.0,2.0,0.0,0.0,84870.23,0
14385,15662435,Yermolayeva,739.0,France,Male,32.0,5,0.0,2.0,1.0,1.0,1713.1,0
14386,15637650,Ku,502.0,France,Male,40.0,8,82542.89,1.0,1.0,1.0,69079.85,0
14387,15783859,Chidiegwu,628.0,Germany,Male,46.0,4,107784.65,1.0,1.0,0.0,143681.83,1
14388,15704581,Lin,706.0,France,Female,46.0,6,0.0,2.0,0.0,0.0,157333.69,1
14389,15581388,Y?an,468.0,Spain,Male,48.0,8,145729.71,1.0,1.0,0.0,41365.85,1
14390,15739931,Nwankwo,712.0,France,Female,40.0,5,0.0,2.0,1.0,0.0,168032.49,0
14391,15746065,Chiang,762.0,Germany,Male,51.0,1,100260.88,1.0,1.0,0.0,77142.32,1
14392,15593795,McEncroe,667.0,France,Male,39.0,4,0.0,2.0,1.0,0.0,152985.99,0
14393,15763063,Nkemjika,604.0,France,Female,30.0,3,0.0,1.0,1.0,0.0,60515.53,0
14394,15594915,Hargreaves,559.0,Germany,Male,26.0,9,103711.35,2.0,1.0,0.0,152915.96,0
14395,15633283,Padovano,536.0,Spain,Female,35.0,6,0.0,2.0,1.0,1.0,64833.28,0
14396,15789874,Kao,669.0,France,Female,45.0,2,87375.78,2.0,1.0,0.0,16618.76,1
14397,15786800,Zetticci,645.0,Germany,Male,43.0,7,104430.08,2.0,1.0,0.0,54478.53,0
14398,15621466,Hsiung,708.0,Germany,Male,36.0,2,121152.05,2.0,1.0,1.0,142839.82,0
14399,15686594,Hsing,633.0,Germany,Male,42.0,5,127269.33,1.0,1.0,0.0,60901.65,1
14400,15673882,Hsia,655.0,France,Male,46.0,6,,1.0,1.0,0.0,47775.44,1
14401,15781593,Chidiebere,,Germany,Male,26.0,5,144896.09,2.0,1.0,1.0,64723.24,0
14402,15716155,P'eng,613.0,Spain,Female,59.0,6,0.0,2.0,1.0,0.0,147714.75,0
14403,15603683,Oguejiofor,735.0,France,Female,33.0,2,0.0,1.0,1.0,0.0,182025.84,1
14404,15667460,H?,597.0,France,Male,33.0,3,118560.0,1.0,1.0,1.0,90174.83,0
14405,15721433,Tsao,463.0,Spain,Female,35.0,2,113034.72,1.0,0.0,1.0,167773.55,0
14406,15781034,Mason,648.0,,Male,32.0,5,0.0,2.0,0.0,1.0,54871.02,0
14407,15690744,Custance,790.0,France,Female,43.0,2,112499.42,3.0,1.0,0.0,30375.18,1
14408,15582944,Becker,658.0,Spain,Female,39.0,7,0.0,2.0,0.0,0.0,140941.47,0
14409,15711446,O'Donnell,719.0,France,Male,33.0,2,151762.81,,1.0,1.0,149184.09,0
14410,15704769,Smith,585.0,France,Male,67.0,5,113978.97,,0.0,0.0,93146.11,1
14411,15685314,O'Brien,,France,Female,38.0,5,145874.55,2.0,0.0,0.0,144880.28,0
